area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
龙岗区,光线充足 视野开阔 交通便利 采光好户型方正,茵悦之生花园一期,布吉水径,房本满五年,355,43747,3室1厅,81.15,南 北,其他
龙岗区,水晶之城 3室1厅 210万,水晶之城,横岗,,210,33077,3室1厅,63.49,南,精装
龙岗区,金地大三房，地铁口，精装修享受万科及市政配套,金地龙城中央二期,龙岗中心城,,370,41546,3室2厅,89.06,东南,毛坯
龙岗区,大芬地铁口 中房怡芬 满五年红本物业,中房怡芬花园,布吉大芬,房本满五年,220,36185,2室2厅,60.8,北,简装
龙岗区,国展苑 精装四房，好房等遇有缘人！,国展苑,布吉关,,375,28101,4室2厅,133.45,东南,精装
龙岗区,东南朝向，位置安静；价格便宜，诚心出售,珑禧,龙岗中心城,,500,31616,4室2厅,158.15,东南,毛坯
龙岗区,中海塞纳时光位置安静看花园复式四房，刚需居家,中海康城花园二期,大运新城,房本满五年,1000,51924,4室2厅,192.59,东,其他
龙岗区,次新小区，地铁口三房两卫，业主诚心出售，带露台,远洋新干线一期,龙岗中心城,房本满五年,380,41314,3室2厅,91.98,东南,毛坯
龙岗区,房子业主精心设计，全新装修，满两年,麟恒中心广场二期,横岗,,415,46489,3室1厅,89.27,东南,精装
龙岗区,地铁口300米，东南全明三房，价格优，配套醇熟。,信义御城豪园,横岗,房本满五年,392,44006,3室2厅,89.08,西南,精装
龙岗区,承翰陶源三房两卫 环境好 满五唯一 业主诚心卖,承翰陶源,龙岗中心城,房本满五年,318,35663,3室1厅,89.17,南,精装
龙岗区,盛龙小区朝南户型，安静方正，装修保养很好大四房。,盛龙花园,龙岗中心城,,398,31884,4室1厅,124.83,南 东南,精装
龙岗区,四季花城 一楼带大阳台安静三房 满五一套 换房急卖,万科四季花城三期,坂田,房本满五年,535,50997,3室2厅,104.91,南 北,简装
龙岗区,满五年，红本在手，无欠款，地铁口，税费少，朝南,龙珠花园,布吉关,房本满五年,310,36958,3室1厅,83.88,南,简装
龙岗区,金地所在 品质大盘 龙岗河旁精装三房 诚心出售,金地龙城中央一期,龙岗中心城,,365,41137,3室2厅,88.73,西南,精装
龙岗区,鸿威的森林 大5房 环境好 单价低 看房方便,鸿威de森林就瞰山,龙岗中心城,,380,26335,5室2厅,144.3,南,毛坯
龙岗区,悦城花园  8层毛坯别墅     单价低,中央悦城,龙岗中心城,,850,47853,5室2厅,177.63,东南,毛坯
龙岗区,横岗双地铁物业，大三房，满五唯一,信义锦绣花园,横岗,房本满五年,410,37478,3室2厅,109.4,西南,简装
龙岗区,中海怡翠三期方正大三房，中间楼层万科物业安静看花园,中海怡翠山庄三期,布吉水径,,348,38749,3室2厅,89.81,南,简装
龙岗区,阳光花园二期步梯三房带阁楼跟天台，红本在手，,阳光花园,布吉街,房本满五年,400,45767,4室2厅,87.4,北,精装
龙岗区,和兴苑 4室2厅 355万,和兴苑,龙岗中心城,,355,31593,4室2厅,112.37,南,简装
龙岗区,万科2013年精装交房小三房 满五唯一 阳台大 户型方正,万科红二期,布吉关,房本满五年,423,61626,3室2厅,68.64,北,精装
龙岗区,优质三房、朝南看花园 诚心出售,万科清林径,龙岗中心城,房本满五年,280,35439,3室1厅,79.01,南,精装
龙岗区,大社区环境好 地铁口 交通便利 业主诚心卖,桂芳园一期,布吉大芬,,450,66965,4室2厅,67.2,南 北,精装
龙岗区,小区中间安静位置，2层复式结构，带露台，红本在手！,万科四季花城一期,坂田,房本满五年,446,63013,3室2厅,70.78,东,精装
龙岗区,学府道花园 3室2厅 535万,学府道花园,龙岗中心城,房本满五年,535,59471,3室2厅,89.96,南,精装
龙岗区,空中楼阁，顶层风景，双89大露台，,金地龙城中央一期,龙岗中心城,,660,53502,4室2厅,123.36,东南,毛坯
龙岗区,阳基新天地 实用三房 中间楼层 看房方便,阳基新天地,丹竹头,房本满五年,291,34167,3室1厅,85.17,西北,简装
龙岗区,双拼户型 南北通透 满五年红本在手 单价低,鸿威de森林就瞰山,龙岗中心城,房本满五年,450,28171,4室1厅,159.74,南 北,毛坯
龙岗区,全新精装修 带精致私家花园 温馨复式 大社区居家舒适,信义荔山公馆,布吉关,房本满五年,600,70217,3室1厅,85.45,西北,精装
龙岗区,信义锦绣花园 3室2厅 385万,信义锦绣花园,横岗,房本满五年,385,43567,3室2厅,88.37,南,简装
龙岗区,怡乐花园三房， 户型方正，安静不临街,怡乐花园,丹竹头,房本满五年,365,42153,3室2厅,86.59,南,其他
龙岗区,公园畔的家，涵氧生活宜居三居室,大世纪水山缘,布吉南岭,房本满五年,320,39634,3室1厅,80.74,北,简装
龙岗区,带私家车位出售 复式洋房 正南看花园 边户采光好！,同创九著院,龙岗中心城,,600,51086,4室2厅,117.45,东南 南,毛坯
龙岗区,户型方正，自住装修保养。红本在手，诚心出售,满京华喜悦里,龙岗双龙,,400,45290,3室2厅,88.32,东南,精装
龙岗区,双地铁口物业 精装3房  业主诚意出售,中城康桥花园二期,丹竹头,,330,39555,3室1厅,83.43,东南,精装
龙岗区,康达尔蝴蝶堡地铁口 厅出阳台背靠石芽岭公园3房,康达尔花园五期蝴蝶堡,布吉大芬,房本满五年,350,53780,3室1厅,65.08,东南 西北,简装
龙岗区,满五唯一，红本在手，配套完善，交通完善,新鸿花园,龙岗中心城,房本满五年,410,36204,4室1厅,113.25,东,简装
龙岗区,此房业主诚心卖，户型方正朝南看山景，看房随时方便,振业峦山谷,龙岗宝荷,,235,35944,3室1厅,65.38,东南,精装
龙岗区,看房有钥匙方便，业主诚心出售，高楼层大户型安静舒适,茵悦之生花园三期,布吉水径,房本满五年,510,46288,3室2厅,110.18,东南,简装
龙岗区,此房满五年 唯一，户型方正，保养好，,信义御城豪园,横岗,房本满五年,388,43572,3室2厅,89.05,东南,精装
龙岗区,精装三房，业主自住，看房方便，朝南，拎包入住,中海怡翠山庄四期,布吉水径,,350,43072,3室1厅,81.26,北,精装
龙岗区,泰雅园 3室1厅 419万,泰雅园,布吉大芬,房本满五年,419,42786,3室1厅,97.93,东南,简装
龙岗区,3号线地铁口 满五 花园小区 户型方正,中兆花园,布吉大芬,房本满五年,249,36521,3室1厅,68.18,北,简装
龙岗区,远洋正规三房 诚心出售 随时看房,远洋新干线一期,龙岗中心城,,380,42326,3室2厅,89.78,南,简装
龙岗区,正南向大四房，客厅出大阳台，花园中间位置，诚售,中央悦城,龙岗中心城,房本满五年,500,33234,4室1厅,150.45,南,精装
龙岗区,珠江旭景佳园 满3年 地铁口物业 位置安静,珠江旭景佳园,坂田,,390,49543,2室1厅,78.72,北,简装
龙岗区,满五年  南北通透，视野无遮挡 双地铁口,怡龙枫景园,龙岗双龙,房本满五年,318,35884,3室2厅,88.62,南 北,简装
龙岗区,房子带精装修3+1房，客厅出阳,金地名峰,龙岗宝荷,房本满五年,340,37922,3室1厅,89.66,东南,精装
龙岗区,城龙花园 4室2厅 370万,城龙花园,龙岗中心城,房本满五年,370,35102,4室2厅,105.41,东南,简装
龙岗区,业主急卖 带玻璃顶30平房大平台 户型方正南北通户型,鹏达摩尔城,龙岗双龙,房本满五年,360,40359,3室2厅,89.2,北,简装
龙岗区,瑞景苑大三房 厅出阳台 满两年 装修业主诚心出售,东方瑞景苑,龙岗双龙,,309,26627,3室1厅,116.05,南,简装
龙岗区,标准大三房，看花园安静，满五年税少，精装修,欧景花园一期,龙岗中心城,房本满五年,400,37556,3室1厅,106.51,北,精装
龙岗区,保养好可拎包入住，安静，带平台,中海康城花园二期,大运新城,房本满五年,400,46844,3室2厅,85.39,北,精装
龙岗区,桂芳园五期 大三房 看花园 视野景观好 安静,桂芳园五期,布吉大芬,,420,45539,3室2厅,92.23,东北,简装
龙岗区,地铁口金地新小区三房两卫朝南户型看小区花园税费少,金地龙城中央二期,龙岗中心城,,350,39433,3室2厅,88.76,南,毛坯
龙岗区,地铁口 88平4房 配套齐全 交通便利,风临域,龙岗中心城,房本满五年,400,45265,4室2厅,88.37,东南,简装
龙岗区,"公园大地五期,南北通透。满五唯一,税费少,业主诚心卖",公园大地五期,龙岗中心城,房本满五年,808,65692,3室1厅,123,南 北,毛坯
龙岗区,君悦大平层舒适大三房 毛坯 满五红本,君悦龙庭,龙岗中心城,房本满五年,580,46654,3室2厅,124.32,东南,毛坯
龙岗区,"业主诚心出售，随时看房,视野开阔无遮挡",翠枫豪园,布吉街,,327.5,39940,2室1厅,82,南,简装
龙岗区,地铁口悦城花园，毛坯房未做改动，业主诚意出售,中央悦城,龙岗中心城,,565,31921,3室1厅,177,东南,毛坯
龙岗区,远洋新干线二期 地铁口物业 户型方正 业主急卖,远洋新干线二期,龙岗中心城,,405,45496,3室2厅,89.02,南,毛坯
龙岗区,卓弘高爾夫 實用129平單證平層 好房源 好生活,卓弘高尔夫雅苑,龙岗宝荷,房本满五年,560,43317,4室1厅,129.28,南,精装
龙岗区,标准三房，花园中间位置   看泳池  业主诚心出售,鸿荣源尚峰,布吉石芽岭,,480,62844,3室2厅,76.38,东北,毛坯
龙岗区,祥云苑大三房、中间楼层、看花园住家安静,祥云苑,布吉大芬,,310,35244,3室1厅,87.96,北,简装
龙岗区,地铁口 满五红本在手，免赎楼，保养得当。,中兆花园,布吉大芬,房本满五年,260,41356,3室1厅,62.87,南 北,简装
龙岗区,业主全新装修  楼层佳  实用率高  方便看房  大三房,中海怡翠山庄一期,布吉水径,,390,42309,3室2厅,92.18,南,简装
龙岗区,万象汇旁水山缘朝南3房 高楼层户型方正 采光视野好,大世纪水山缘,布吉南岭,房本满五年,386,44180,3室1厅,87.37,东南,简装
龙岗区,水晶精装复式三房，满五唯一，红本在手，费用少！,水晶之城,横岗,,168,44211,3室1厅,38,西北,精装
龙岗区,此房已满两年，朝东南向，装修保养好,万科公园里三期,布吉南岭,房本满五年,435,50029,3室2厅,86.95,东南,精装
龙岗区,丹竹头地铁口，精装3居室，满五唯一，采光好无遮挡,中兆花园,布吉大芬,,260,38135,3室1厅,68.18,北,其他
龙岗区,佳华领汇广场，高楼层视野好，通风采光好,佳华领汇广场,坂田,,575,65379,3室1厅,87.95,东,毛坯
龙岗区,房子中楼层朝南看花园，保养好，精装修,中海大山地北区,横岗,,385,42821,3室1厅,89.91,东南,精装
龙岗区,半岛苑看花园 靠石芽岭公园 两卧南向 满五年红本少税,半岛苑,布吉石芽岭,房本满五年,402,35990,4室2厅,111.7,东,简装
龙岗区,房子户型方正 楼龄新 户型好，高楼层,合正丹郡,丹竹头,,420,41775,3室2厅,100.54,东南,毛坯
龙岗区,高楼朝南向户型，满五年唯一红本在手,信义假日名城四期锦绣园,布吉关,房本满五年,450,49807,3室1厅,90.35,南,简装
龙岗区,地铁口大户型3房，满五年，实用性高,龙威花园一期,布吉关,房本满五年,330,30556,3室1厅,108,东,简装
龙岗区,东方瑞景苑 3室2厅 310万,东方瑞景苑,龙岗双龙,房本满五年,310,34781,3室2厅,89.13,东北,毛坯
龙岗区,大四房 看小区花园 户型通透 税费少，交通便利,恒裕嘉城,坪地,,320,36228,4室2厅,88.33,南,毛坯
龙岗区,龙岗公园旁 文峰华庭满五年诚心卖,文峰华庭,布吉南岭,,590,51127,4室2厅,115.4,东南 西北,其他
龙岗区,龙岗 中 心 城 保利上城 精装三房  厅出阳台,保利上城,龙岗中心城,房本满五年,280,34861,3室2厅,80.32,东,精装
龙岗区,此房满两年，费用少，带精装 楼层好看花园急售,万科麓山,布吉水径,,650,67921,3室2厅,95.7,南,精装
龙岗区,学府道花园 5室2厅 820万,学府道花园,龙岗中心城,,820,57123,5室2厅,143.55,东南,毛坯
龙岗区,万科四季花城一期地铁近，少有的一楼带花园的大三房,万科四季花城一期,坂田,房本满五年,610,54783,3室1厅,111.35,南,精装
龙岗区,鸿基花园 3室2厅 370万,鸿基花园,龙岗中心城,,370,36275,3室2厅,102,南,其他
龙岗区,金地名峰 3室1厅 380万,金地名峰,龙岗宝荷,房本满五年,380,43246,3室1厅,87.87,南,精装
龙岗区,地-铁-口的好房，户型方正，使用率高，交通方便,吉祥来花园,龙岗中心城,房本满五年,355,40387,3室1厅,87.9,西北,精装
龙岗区,慢城三期 高楼层采光视野好 诚心出售,慢城三期,布吉石芽岭,,316,38091,3室1厅,82.96,东北,简装
龙岗区,泽润华庭 复式 满五唯一 税费少 业主诚心出售,泽润华庭,布吉街,房本满五年,425,59028,4室2厅,72,南,其他
龙岗区,水岸新都 精装修 复式 视野开阔,佳兆业水岸新都,龙岗双龙,房本满五年,495,41882,4室2厅,118.19,南,精装
龙岗区,摩尔城，地铁口物业，满五年，正规大四房，采光好,鹏达摩尔城,龙岗双龙,房本满五年,550,37963,4室2厅,144.88,南,精装
龙岗区,毛坯房，红本在手，诚心出售。钥匙在手，看房方便。,远洋新干线二期,龙岗中心城,,465,42200,4室2厅,110.19,东南,毛坯
龙岗区,紫薇苑电梯3+1房  南北朝向 小高层,紫薇苑西区,龙岗中心城,房本满五年,520,44851,3室2厅,115.94,南 北,简装
龙岗区,东南向三房，满五红本，业主变现，急卖，采光好。,龙珠花园,布吉关,房本满五年,310,36144,3室1厅,85.77,东南,简装
龙岗区,万科时代广场 3室2厅 275万,万科时代广场,龙岗中心城,,275,42969,3室2厅,64,南,精装
龙岗区,满十年红本在手 南 北通 采光好 户型方正,和盛苑,龙岗中心城,房本满五年,350,38015,3室2厅,92.07,南,简装
龙岗区,中海怡翠山庄四期 4室1厅 800万,中海怡翠山庄四期,布吉水径,房本满五年,800,59980,4室1厅,133.38,南,精装
龙岗区,万科第五园四期大三房 使用面积达120 南北通,万科里城,坂田,房本满五年,680,76294,3室2厅,89.13,南,精装
龙岗区,满五唯一 业主重新装修 诚心出售,新亚洲花园,龙岗中心城,房本满五年,345,35538,3室1厅,97.08,东南,精装
龙岗区,此房目前满5年，红本在手，得房率高，采光通透。,左庭右院,丹竹头,房本满五年,500,41467,3室2厅,120.58,南,精装
龙岗区,金地纯复式 自住精装3+1房两卫 高使用率,金地名峰,龙岗宝荷,房本满五年,355,39888,3室2厅,89,东南,其他
龙岗区,一手业主诚心出售 满五唯一 双大阳台共使用面积过百平,佳兆业城市广场一期,坂田,房本满五年,565,64757,3室2厅,87.25,北,其他
龙岗区,坂田地铁口 德润荣君府17年新小区 全新未住人 精装3房,德润荣君府,坂田,,600,66883,3室2厅,89.71,东南,精装
龙岗区,吉祥里 3室2厅 380万,吉祥里,龙岗中心城,房本满五年,380,47483,3室2厅,80.03,西南,其他
龙岗区,东南向三房双卫，中高层电梯房，公园物业，满五年,大世纪水山缘,布吉南岭,房本满五年,360,41219,3室2厅,87.34,东南,精装
龙岗区,城广三期三阳台小三房，满两年，南向高楼层,佳兆业城市广场三期,坂田,,580,65264,3室2厅,88.87,南,其他
龙岗区,一手业主，红本在手，有钥匙，随时看房。好楼层。,德兴花园,布吉街,房本满五年,290,38209,3室1厅,75.9,南,精装
龙岗区,万科天誉二期 3室1厅 260万,万科天誉二期,龙岗中心城,,260,39175,3室1厅,66.37,西南,其他
龙岗区,急 急 急，中高楼层麓城三期，看银湖山脉享绚丽晚霞,万科麓城三期,布吉水径,,473.8,53580,3室1厅,88.43,西南,精装
龙岗区,石芽岭公园 东部快线14号线 高楼层朝南视野采光好,宇宏健康花城,布吉石芽岭,,548,61332,3室2厅,89.35,南,其他
龙岗区,大山地北区，精装三房两卫，厅有阳台，看房方便,中海大山地北区,横岗,,395,44046,3室1厅,89.68,南,其他
龙岗区,万科公园里二期精装三房，满两年，朝东南看公园。,万科公园里二期,布吉南岭,房本满五年,420,47421,3室2厅,88.57,东南,其他
龙岗区,龙岗天健郡城 3室2厅 460万,龙岗天健郡城,龙岗中心城,房本满五年,460,42680,3室2厅,107.78,北,精装
龙岗区,位置安静，双阳台，户型好，红本在手,万科四季花城一期,坂田,房本满五年,480,48980,3室2厅,98,东,简装
龙岗区,正规三房，南北通风，红本，满五唯一,大世纪水山缘,布吉南岭,房本满五年,350,46543,3室1厅,75.2,北,其他
龙岗区,中海康城 温馨三房 厅出阳台 西南向视野好 看房有钥匙,中海康城国际一期,大运新城,,355,40684,3室1厅,87.26,西南,其他
龙岗区,地铁口，楼下商场，红本在手，税费少，满5年,深圳海航城,龙岗双龙,房本满五年,300,45046,3室1厅,66.6,东南,其他
龙岗区,此房业主诚心卖，看房方便，价格可以商量,龙珠花园,布吉关,房本满五年,345,32025,3室1厅,107.73,西北,其他
龙岗区,居家适宜·标准，户型方正........,运河蓝湾,龙岗双龙,,620,41232,4室2厅,150.37,南,毛坯
龙岗区,可园一期 精装东南3+1房 中层俯瞰大园景,佳兆业可园一期,布吉关,,510,52041,3室2厅,98,东南,其他
龙岗区,招商依山郡 3室1厅 700万,招商依山郡,龙岗中心城,,700,57919,3室1厅,120.86,东 东北,其他
龙岗区,年轻买家的选择，价格实惠，户型实用,丽湖花园三期,布吉水径,房本满五年,320,36232,3室1厅,88.32,西南,其他
龙岗区,佳兆业城市广场三房带入户  看花园安静 中间楼层,佳兆业城市广场一期,坂田,,576,64315,3室1厅,89.56,北,其他
龙岗区,京基御景三房，户型方正，正南朝向，采光很好,京基御景中央,大运新城,,500,57918,3室1厅,86.33,南,其他
龙岗区,龙岗坤祥花语馨 随时看房大三房两卫,坤祥花语馨,布吉街,,510,46146,3室2厅,110.52,南,其他
龙岗区,一半山精装四房，看山景，红本在手，看房方便,文峰华庭,布吉南岭,房本满五年,600,43921,4室2厅,136.61,东南 南,其他
龙岗区,吉祥里 3室2厅 370万,吉祥里,龙岗中心城,,370,46233,3室2厅,80.03,南,其他
龙岗区,大世纪花园 地铁口大社区 天虹作伴 实用 户型靓,大世纪花园,布吉街,房本满五年,335,42949,3室2厅,78,西北,毛坯
龙岗区,地铁口物业 精装两房 70年产权 高品质大社区,信义御城豪园,横岗,房本满五年,168,33960,2室1厅,49.47,东北,精装
龙岗区,万科麓城二期精装三房 中间位置  高楼层  视野开阔,万科麓城二期,布吉水径,,500,56523,3室2厅,88.46,西南,精装
龙岗区,珑禧，三房两厅两卫，精美装修，拎包入住,珑禧,龙岗中心城,房本满五年,340,38589,3室2厅,88.11,南,精装
龙岗区,万科物业 正北向视野好 业主诚心，,万科红三期,布吉关,房本满五年,245,36163,2室1厅,67.75,北,精装
龙岗区,黄阁翠苑 满五年 南朝向 通风好 拎包入住 看房方便,黄阁翠苑,大运新城,房本满五年,560,44618,3室2厅,125.51,南,简装
龙岗区,南联地铁口 叠翠新峰大三房 满五唯一红本在手,叠翠新峰花园,龙岗双龙,房本满五年,388,33140,3室2厅,117.08,南,精装
龙岗区,布吉大芬中海怡瑞精装罕见两房 刚需不容错过,中海怡瑞山居,布吉石芽岭,房本满五年,272,40768,2室2厅,66.72,东 北,精装
龙岗区,布吉中海怡瑞精装大三房 楼层高  视野好 厅出阳台,中海怡瑞山居,布吉石芽岭,,395,39992,3室2厅,98.77,南,精装
龙岗区,缤纷世纪 精装修两房 爱联地铁站 业主诚心出售,缤纷世纪,龙岗中心城,,120,28189,2室1厅,42.57,西,精装
龙岗区,正地铁物业 精装修4居 业主自住  看房方便 税费少,东方明珠城,龙岗中心城,房本满五年,335,31497,4室2厅,106.36,南,精装
龙岗区,此房四房 得房率高 通透性好 精装修 满二年,恒裕嘉城,坪地,,360,40305,4室2厅,89.32,东南,精装
龙岗区,万科时代广场 万科装修 万科配套 高品质公寓,万科时代广场,龙岗中心城,,235,33965,2室2厅,69.19,西南,精装
龙岗区,吉祥地铁口万科复式70年产权3房朝南精装修诚心卖,万科天誉二期,龙岗中心城,,260,39081,3室2厅,66.53,西北,精装
龙岗区,南向高层精装修，地铁口物业位置佳,万科红三期,布吉关,房本满五年,257,37739,2室1厅,68.1,东南,精装
龙岗区,保利上城精装四房，通透户型，诚心出售业主自住。,保利上城,龙岗中心城,,680,53637,4室2厅,126.78,南,精装
龙岗区,优质4房 格局通透 高楼层 视野好 景观佳 业主诚售,宇宏健康花城,布吉石芽岭,,700,54264,4室1厅,129,南,精装
龙岗区,南联地铁口 精装三房公寓 带租约 通天然气,远洋新干线一期,龙岗中心城,房本满五年,180,36232,3室1厅,49.68,东南,精装
龙岗区,荣德国际ECC 3室2厅 268万,荣德国际ECC,横岗,,268,46152,3室2厅,58.07,南,精装
龙岗区,精美标装三房，格局方正合理，视野广无遮挡,荣德SPACE,横岗,,265,34168,3室1厅,77.56,东南,精装
龙岗区,上水径地铁口 精装三房 满五唯一红本在手 拎包入住,长发楼,布吉街,房本满五年,285,30712,3室2厅,92.8,西南,精装
龙岗区,横岗六约地铁，锦荟标准三房，采光好,锦荟PARK,横岗,,375,41825,3室1厅,89.66,北,精装
龙岗区,阳光花园精装三房，双阳台无遮挡，红本在手 业主诚售,阳光花园,布吉街,房本满五年,440,41061,3室1厅,107.16,东南,精装
龙岗区,朝南标准两房 户型方正 中间楼层 满两年税费少,润创兴时代公寓,坂田,房本满五年,195,43644,2室1厅,44.68,北,精装
龙岗区,万象天成精装大三房，中间楼层，视野好,万象天成,龙岗中心城,,370,32945,3室2厅,112.31,东南,精装
龙岗区,此房满两年，精装修！高楼层视野开阔,锦荟PARK,横岗,,360,40152,3室2厅,89.66,北,精装
龙岗区,五和地铁口精装修朝南两房公寓诚售！,润创兴时代公寓,坂田,房本满五年,200,40081,2室1厅,49.9,南,精装
龙岗区,地铁口物业，精装三房，业主诚心出售,中兆花园,布吉大芬,,260,38135,3室2厅,68.18,北,精装
龙岗区,中兆花园、新装修三房、户型方正、地铁口物业,中兆花园,布吉大芬,,240,35201,3室2厅,68.18,西北,精装
龙岗区,风临四季 精装两房 满五唯一 免增值税和个税,风临四季,龙岗双龙,房本满五年,230,32783,2室1厅,70.16,南 北,简装
龙岗区,中南明珠苑两房两厅 精装修 楼层好 采光好,中南明珠苑,布吉街,房本满五年,315,42794,2室2厅,73.61,西南,简装
龙岗区,茂业城标准两房 户型方正 清爽装修,茂业城,布吉大芬,,180,33533,2室1厅,53.68,东南,简装
龙岗区,森雅谷润筑园  精装单间 近地铁 满五 户型方正,森雅谷润筑园,大运新城,房本满五年,132,36007,1室1厅,36.66,西北,精装
龙岗区,阳光花园小两房，满五年唯一，通风好，视野好,阳光花园,布吉街,房本满五年,275,41921,2室1厅,65.6,北,简装
龙岗区,吉祥地铁口 一房刚需 万科配套 小户型 满五年税费少,风临国际东座,龙岗中心城,房本满五年,140,34861,1室0厅,40.16,西北,简装
龙岗区,东方瑞景苑  满五唯一 红本在手 税费低,东方瑞景苑,龙岗双龙,房本满五年,175,34579,1室1厅,50.61,南,精装
龙岗区,南向3房 视野开阔 看求水山 户型通透 带空中花园,桂芳园八期,布吉大芬,房本满五年,520,52283,3室2厅,99.46,南,简装
龙岗区,视野开阔，看湖景，通风好，业主诚心,恒大国香山,布吉南岭,房本满五年,400,45652,3室2厅,87.62,东南,精装
龙岗区,阳光花园两房两厅 普通装修 有钥匙 看房方便,阳光花园,布吉街,,305,41821,2室2厅,72.93,北,简装
龙岗区,长龙地铁口700米小区少出复式小两房，满两年有装修,又一村花园,布吉街,房本满五年,210,37460,2室1厅,56.06,北,简装
龙岗区,南北通透大两房，房间明亮，居家生活好地方,百合星城一期,布吉关,,260,35544,2室1厅,73.15,南 北,简装
龙岗区,水晶之城 满2年 精装修 总价低 荷坳地铁口 交通便利,水晶之城,横岗,房本满五年,255,37124,2室1厅,68.69,西南,简装
龙岗区,布吉石牙岭龙园意境 朝南两房 中楼层采光好适合居家。,龙园意境,布吉石芽岭,房本满五年,330,43285,2室2厅,76.24,南,毛坯
龙岗区,布吉街 木棉湾地铁站  大世纪花园两房 业主急售。,大世纪花园,布吉街,,207,41459,2室1厅,49.93,南,简装
龙岗区,龙岗大运红本在手 乐城 装修好，朝南楼层好 采光充足,THETOWN乐城,大运新城,房本满五年,350,44226,2室1厅,79.14,东南,精装
龙岗区,水晶之城 2室1厅 170万,水晶之城,横岗,房本满五年,170,45761,2室1厅,37.15,东南,精装
龙岗区,佳兆业大都汇实用两房两卫业主诚心出售。,佳兆业大都汇,布吉关,,289,26972,2室2厅,107.15,西,精装
龙岗区,金众蓝钻风景 标准两房 朝南 满五唯一 拎包入住,金众蓝钻风景,龙岗宝荷,房本满五年,215,30605,2室2厅,70.25,西南,精装
龙岗区,台湾花园 99平米大三房 实用户型,台湾花园,坂田,房本满五年,410,41314,3室2厅,99.24,南,精装
龙岗区,开发商的房子，看房方便，诚心卖,阳光第五季,坂田,房本满五年,528,48615,3室2厅,108.61,南,简装
龙岗区,中海康城精装两房，满两年厅出阳台，保养好拎包入住,中海康城国际一期,大运新城,,300,45379,2室2厅,66.11,北,精装
龙岗区,此房带电梯，满五年，南向 视野开阔。,阳基新天地,丹竹头,房本满五年,268,36409,2室2厅,73.61,南,精装
龙岗区,丹竹头地铁站康桥花园一期两房朝南业主诚心出售,中城康桥花园一期,丹竹头,,245,35788,2室2厅,68.46,东南,简装
龙岗区,国展苑正规大两房，采光通风好，业主诚心卖,国展苑,布吉关,,268,35408,2室1厅,75.69,东北,简装
龙岗区,振业天峦朝南二房二厅 方正实用,振业天峦,龙岗宝荷,房本满五年,235,39135,2室2厅,60.05,南,简装
龙岗区,百闻不如一见 万科精装两房 看小区花园泳池,万科红三期,布吉关,房本满五年,245,35977,2室1厅,68.1,北,精装
龙岗区,荷坳地铁口 水晶之城住家2房 满二年少增值税 朝南户型,水晶之城,横岗,,250,36700,2室1厅,68.12,南,精装
龙岗区,房子自住 装修保养的很好 小两房户型,阳光花园,布吉街,,216,46582,2室1厅,46.37,北,简装
龙岗区,房子全明格局.中间楼层.*3房,中加名园,布吉关,,306,45781,2室1厅,66.84,南,简装
龙岗区,楼梯中间楼层两房，户型方正，采光好.,信义假日名城博雅园,布吉关,,320,47066,2室1厅,67.99,南,简装
龙岗区,木棉湾旁小两房，近地铁，靠商场，期待您的入住,布吉中心花园,布吉街,房本满五年,240,46657,2室1厅,51.44,西北,简装
龙岗区,龙岗CBD位置  区政府 万象天成 满二 业主诚心卖,万象天成,龙岗中心城,,195,36246,2室1厅,53.8,南,简装
龙岗区,中海大山地 正规两房  户型方正,中海大山地北区,横岗,房本满五年,300,41477,2室1厅,72.33,东北,简装
龙岗区,布吉大芬 秒到地铁口 标准3房 得房高 高层西南采光好,怡康家园,布吉大芬,房本满五年,280,43472,3室1厅,64.41,西南,简装
龙岗区,大世纪水山缘两房 中间楼层光线好 客厅跟卧室出阳台,大世纪水山缘,布吉南岭,房本满五年,265,40713,2室1厅,65.09,西北,简装
龙岗区,森雅谷润筑园 正规一房一厅 满两年 地铁口物业,森雅谷润筑园,大运新城,房本满五年,180,37469,1室1厅,48.04,西北,简装
龙岗区,地铁口社区 优质2房 带大阳台 看山景 诚心放卖,康达尔花园五期蝴蝶堡,布吉大芬,,316,48616,2室1厅,65,东,简装
龙岗区,佳兆业上品雅园  精装两房 业主自己住 看房方便,佳兆业上品雅园,坂田,房本满五年,535,67989,2室1厅,78.69,西南,精装
龙岗区,欧意轩花园 诚心出售 看房子方便,欧意轩花园,龙岗中心城,,398,29656,5室1厅,134.21,西北,简装
龙岗区,大社区 3号线地铁口 满四年 通透户型 通风透气,桂芳园一期,布吉大芬,房本满五年,288,43856,2室1厅,65.67,东南 东北,简装
龙岗区,满5年免增值税，中间楼层，采光足 视野开阔，带大阳台,森雅谷润筑园,大运新城,房本满五年,235,37564,2室1厅,62.56,东北,精装
龙岗区,东方瑞景苑小两房，户型方正，满两年,东方瑞景苑,龙岗双龙,,192,31200,2室2厅,61.54,西北,精装
龙岗区,英郡年华朝南2房，自住保养干净朝南,英郡年华,丹竹头,房本满五年,299,48492,2室1厅,61.66,西南,简装
龙岗区,荷坳地铁口 水晶之城 2室 70年产权,水晶之城,横岗,,165,47966,2室1厅,34.4,东南,精装
